snapshot_ts,system_id,listing_id,vehicle_id,commune,lat,lon,is_reserved,is_disabled,current_range_meters,vehicle_type_id,make,model,year,propulsion,pricing_plan_id,hourly_rate,daily_rate,rental_url
2026-08-01T00:01:39,paris,261942,YGA:Vehicle:978f7ee00b3b,colombes,48.928352,2.238537,0,0,654545,YGA:VehicleType:978f7ee00b3b,Citroen,Jumper,2011,combustion_diesel,YGA:PricingPlan:978f7ee00b3b,8.0,68.0,https://fr.getaround.com/location-voiture/colombes/citroen-jumper-261942
2026-08-01T00:01:39,paris,285756,YGA:Vehicle:93c6100028a9,paris,48.846066,2.307014,0,0,514285,YGA:VehicleType:93c6100028a9,Fiat,Fiorino,2017,combustion,YGA:PricingPlan:93c6100028a9,7.0,56.0,https://fr.getaround.com/location-voiture/paris/fiat-fiorino-285756
2026-08-01T00:01:39,paris,319121,YGA:Vehicle:ceafa238b52f,paris,48.839561,2.380247,0,0,640000,YGA:VehicleType:ceafa238b52f,Volkswagen,Polo,2017,combustion,YGA:PricingPlan:ceafa238b52f,6.0,45.0,https://fr.getaround.com/location-voiture/paris/volkswagen-polo-319121
2026-08-01T00:01:39,paris,360416,YGA:Vehicle:f5cc515673b9,boulogne-billancourt,48.838978,2.251632,0,0,1142857,YGA:VehicleType:f5cc515673b9,Renault,Trafic Passenger,2015,combustion_diesel,YGA:PricingPlan:f5cc515673b9,12.0,89.0,https://fr.getaround.com/location-voiture/boulogne-billancourt/renault-trafic-passenger-360416
2026-08-01T00:01:39,paris,366247,YGA:Vehicle:c488b8c30569,boulogne-billancourt,48.830292,2.237212,0,0,920000,YGA:VehicleType:c488b8c30569,Peugeot,2008,2018,combustion,YGA:PricingPlan:c488b8c30569,7.0,50.0,https://fr.getaround.com/location-voiture/boulogne-billancourt/peugeot-2008-366247
2026-08-01T00:01:39,paris,404999,YGA:Vehicle:64029129843b,paris,48.864685,2.407357,0,0,1125000,YGA:VehicleType:64029129843b,Renault,Clio,2012,combustion_diesel,YGA:PricingPlan:64029129843b,6.0,43.0,https://fr.getaround.com/location-voiture/paris/renault-clio-404999
2026-08-01T00:01:39,paris,438359,YGA:Vehicle:c05fd2963e5d,paris,48.866596,2.380868,0,0,1188000,YGA:VehicleType:c05fd2963e5d,Peugeot,Partner,2013,combustion_diesel,YGA:PricingPlan:c05fd2963e5d,6.0,49.0,https://fr.getaround.com/location-voiture/paris/peugeot-partner-438359
2026-08-01T00:01:39,paris,445323,YGA:Vehicle:1f68fc02aad3,montreuil,48.854,2.426798,0,0,5760000,YGA:VehicleType:1f68fc02aad3,Renault,Kangoo Express,2014,combustion_diesel,YGA:PricingPlan:1f68fc02aad3,7.0,54.0,https://fr.getaround.com/location-voiture/montreuil/renault-kangoo-express-445323
2026-08-01T00:01:39,paris,473620,YGA:Vehicle:92d1b7f1807e,paris,48.853367,2.394739,0,0,400000,YGA:VehicleType:92d1b7f1807e,Dacia,Lodgy,2017,combustion,YGA:PricingPlan:92d1b7f1807e,5.0,37.0,https://fr.getaround.com/location-voiture/paris/dacia-lodgy-473620
2026-08-01T00:01:39,paris,475878,YGA:Vehicle:4f8551cdb800,gennevilliers,48.933647,2.306766,0,0,1500000,YGA:VehicleType:4f8551cdb800,Renault,Master,2017,combustion_diesel,YGA:PricingPlan:4f8551cdb800,9.0,71.0,https://fr.getaround.com/location-voiture/gennevilliers/renault-master-475878
