stop_id,nom,commune,mode,lat,lon
IDFM:35946,Villejuif - Louis Aragon,Villejuif,Tramway,48.7872892311756,2.366875621605191
IDFM:29896,Domaine Chérioux,Chevilly-Larue,Tramway,48.778918221808496,2.3673446251578003
IDFM:35942,La Fraternelle,Rungis,Tramway,48.741684564028205,2.352727658537549
IDFM:35926,Porte de l'Essonne,Athis-Mons,Tramway,48.71448743246356,2.371672327475938
IDFM:460558,Coeur d'Orly,Orly,Tramway,48.73349234197916,2.3715660843582294
IDFM:29902,Bretagne,Thiais,Tramway,48.768201183107806,2.3681004100826413
IDFM:29903,Villejuif - Louis Aragon,Villejuif,Tramway,48.78729894568862,2.367011615613775
IDFM:2343,Georges Pompidou,Clamart,Tramway,48.78494817626303,2.237099053376046
IDFM:2335,Dewoitine,Vélizy-Villacoublay,Tramway,48.78364966674295,2.2143749701705326
IDFM:2333,Inovel Parc Nord,Vélizy-Villacoublay,Tramway,48.781428816835,2.209032496556274
IDFM:2328,Dewoitine,Vélizy-Villacoublay,Tramway,48.783569174000206,2.214444234350852
IDFM:41673,Georges Millandy,Meudon,Tramway,48.783377242510845,2.2305618235735856
IDFM:2341,Mail de la Plaine,Clamart,Tramway,48.78366210243149,2.2470398600557604
IDFM:2342,Hôpital Béclère,Clamart,Tramway,48.78669543253745,2.254577527895755
IDFM:41857,Soleil Levant,Clamart,Tramway,48.790275605481305,2.2633606463464826
IDFM:41671,Vauban,Châtillon,Tramway,48.80721821660816,2.2943031744221876
IDFM:42121,Pierre de Geyter,Saint-Denis,Tramway,48.93203598815413,2.352816399576181
IDFM:42119,Paul Éluard,Saint-Denis,Tramway,48.93964784415011,2.3452545555086055
IDFM:42130,Pablo Neruda,Villetaneuse,Tramway,48.95660556715761,2.3431292576788487
IDFM:42133,César,Villetaneuse,Tramway,48.94958753577555,2.3424532936156943
IDFM:42125,Delaunay - Belleville,Saint-Denis,Tramway,48.94559400828969,2.3472549019997713
IDFM:42118,Pierre de Geyter,Saint-Denis,Tramway,48.93198137103362,2.3526942374838447
IDFM:472642,Lycée Henri Sellier,Livry-Gargan,Tramway,48.91595864752934,2.5150341111104293
IDFM:478657,Maurice Audin,Clichy-sous-Bois,Tramway,48.90848199184545,2.5391967519797514
IDFM:472172,Allée de la Tour-Rendez-vous,Villemomble,Tramway,48.89735360569665,2.5065734409130265
IDFM:471982,Bondy,Bondy,Tramway,48.893824310177635,2.482193298612344
IDFM:478651,Arboretum,Montfermeil,Tramway,48.89789189520736,2.56172809739115
IDFM:470693,Lycée Henri Sellier,Livry-Gargan,Tramway,48.91596819231036,2.515170468742955
IDFM:472618,Rougemont Chanteloup,Sevran,Tramway,48.931030062759795,2.5148936222347817
IDFM:472363,Aulnay-sous-Bois,Aulnay-sous-Bois,Tramway,48.931897866512266,2.4963640466453203
IDFM:472210,Dugny - La Courneuve,La Courneuve,Tramway,48.94394644863184,2.4111403934014755
IDFM:470721,Dugny - La Courneuve,La Courneuve,Tramway,48.943910010206984,2.41104524117172
IDFM:479012,Carle - Darthé,Choisy-le-Roi,Tramway,48.75927125525871,2.408761583192876
IDFM:478974,Orly - Gaston Viens,Orly,Tramway,48.745104626447,2.4086363760996408
IDFM:478983,Les Saules,Orly,Tramway,48.74688730805608,2.41631412411825
IDFM:479010,Carle - Darthé,Choisy-le-Roi,Tramway,48.75929870781409,2.4088564991148567
IDFM:479013,Camille Groult,Vitry-sur-Seine,Tramway,48.78569295540971,2.392020440579232
IDFM:478975,Musée MAC VAL,Vitry-sur-Seine,Tramway,48.79286792850484,2.3863012042287175
IDFM:479006,Châteaudun - Barbès,Ivry-sur-Seine,Tramway,48.81538623660664,2.368563652805612
IDFM:494486,Saint-Cyr - voie 2,Versailles,Tramway,48.79899261499845,2.074730353991662
IDFM:481067,Saint-Germain-en-Laye,Saint-Germain-en-Laye,Tramway,48.901598748769864,2.0952651369703217
IDFM:480940,Fourqueux - Bel Air,Saint-Germain-en-Laye,Tramway,48.894912754917016,2.0701067715199954
IDFM:481074,Allée Royale,Saint-Cyr-l'École,Tramway,48.814690169640635,2.078564708832435
IDFM:486841,La Croix de Berny,Antony,Tramway,48.76268509056283,2.302959299938301
IDFM:486840,Jardin Parisien,Clamart,Tramway,48.79004695969374,2.252610339911434
IDFM:486846,Cité-Jardin,Châtenay-Malabry,Tramway,48.76546494419459,2.2597107233696145
IDFM:486845,Les Peintres,Châtenay-Malabry,Tramway,48.76466775195366,2.2660757711711805
IDFM:486844,Théâtre La Piscine,Châtenay-Malabry,Tramway,48.76372831132048,2.272769126816137
IDFM:486824,Cité-Jardin,Châtenay-Malabry,Tramway,48.765582197472746,2.2597634832013664
IDFM:486822,Vallée aux Loups,Châtenay-Malabry,Tramway,48.76639747585887,2.254908219839857
IDFM:486818,Noveos,Le Plessis-Robinson,Tramway,48.77668362906781,2.250066396091131
IDFM:486960,Massy Europe,Massy,Tramway,48.723504400268936,2.2726765210350672
IDFM:486957,Champlan,Champlan,Tramway,48.70802879952352,2.2808016818526604
IDFM:486973,Amédée Gordini,Viry-Châtillon,Tramway,48.65869425652456,2.3737138539226508
IDFM:486878,Épinay-sur-Orge,Épinay-sur-Orge,Tramway,48.67058317418974,2.3350562498123173
IDFM:486895,Longjumeau,Longjumeau,Tramway,48.7023414681856,2.2939119675231785
IDFM:486994,Traité de Rome,Évry-Courcouronnes,Tramway,48.62515260172909,2.407372768852884
IDFM:492420,Couilly - Saint-Germain - Quincy,Saint-Germain-sur-Morin,Tramway,48.88280440161704,2.854152348003086
IDFM:492418,Montry - Condé,Montry,Tramway,48.89108472386095,2.8255986508264512
IDFM:483277,Barbara,Bagneux,Metro,48.80979025430712,2.3174992240284045
IDFM:463242,Mouton-Duvernet,Paris,Metro,48.83133758557153,2.329887640408421
IDFM:22141,Porte de Clignancourt,Paris,Metro,48.897557781418705,2.3447472731828847
IDFM:463148,Château Rouge,Paris,Metro,48.88707887746752,2.3493658080048405
IDFM:22148,Gare de l'Est,Paris,Metro,48.87627821831841,2.3577495818204395
IDFM:462979,Château d'Eau,Paris,Metro,48.87247308911766,2.3559014497805357
IDFM:463313,Strasbourg - Saint-Denis,Paris,Metro,48.86966773787259,2.3543411093711257
IDFM:22138,Saint-Placide,Paris,Metro,48.847041473609366,2.3268499626718526
IDFM:22131,Raspail,Paris,Metro,48.83915635952557,2.330466993719873
IDFM:483313,Barbara,Bagneux,Metro,48.8097987811254,2.3174174096489284
IDFM:21981,Gare d'Austerlitz,Paris,Metro,48.84229779662816,2.3656078807625422
IDFM:22010,Bastille,Paris,Metro,48.85328747830434,2.368922075646989
IDFM:22013,Gare de l'Est,Paris,Metro,48.87616299446643,2.35806459441865
IDFM:22017,Hoche,Pantin,Metro,48.89128939386479,2.4032119887626737
IDFM:22016,Église de Pantin,Pantin,Metro,48.893163974098265,2.413119553706935
IDFM:463131,Bobigny - Pablo Picasso,Bobigny,Metro,48.906366795030564,2.4493013366465726
IDFM:22005,Ourcq,Paris,Metro,48.88714990283661,2.3866765356019912
IDFM:462999,Laumière,Paris,Metro,48.88520088689033,2.3793117790180993
IDFM:22008,Bréguet-Sabin,Paris,Metro,48.85624405468632,2.3701946685897517
IDFM:22158,Denfert-Rochereau,Paris,Metro,48.83431320632965,2.3328724454976864
IDFM:462955,Montparnasse Bienvenue,Paris,Metro,48.84213060781436,2.3212187199903807
IDFM:22165,Passy,Paris,Metro,48.85751508962033,2.285839418881462
IDFM:463101,Passy,Paris,Metro,48.85748746038011,2.285730760446299
IDFM:463099,Dupleix,Paris,Metro,48.850393157306804,2.293582210413948
IDFM:463140,Cambronne,Paris,Metro,48.84749339701438,2.302898786915822
IDFM:463186,Glacière,Paris,Metro,48.831115947616446,2.343438236678704
IDFM:22169,Nationale,Paris,Metro,48.83318160406702,2.362857958087621
IDFM:463179,Fort d'Aubervilliers,Aubervilliers,Metro,48.91470775289347,2.404187821795194
IDFM:22395,La Courneuve - 8 Mai 1945,La Courneuve,Metro,48.92024579662936,2.4102214036405085
IDFM:463200,La Courneuve - 8 Mai 1945,La Courneuve,Metro,48.92037064946693,2.410008476572451
IDFM:463008,Stalingrad,Paris,Metro,48.88437303056126,2.3688985490576733
IDFM:22384,Louis Blanc,Paris,Metro,48.88124182075271,2.3643562491890786
IDFM:463060,Châtelet,Paris,Metro,48.85686770157052,2.348102094822081
IDFM:22397,Pierre et Marie Curie,Ivry-sur-Seine,Metro,48.815836500997094,2.377246886036494
IDFM:22385,Maison Blanche,Paris,Metro,48.82216816831483,2.3585387043161337
IDFM:463232,Pont Neuf,Paris,Metro,48.85854633926832,2.341776749148542
IDFM:22375,Pyramides,Paris,Metro,48.865880289914124,2.3344175359665553
IDFM:463001,Gare de l'Est,Paris,Metro,48.876271214541624,2.358120525273069
IDFM:463033,Louis Blanc,Paris,Metro,48.880895011629946,2.3650968074522214
IDFM:22368,Stalingrad,Paris,Metro,48.88431508830977,2.368996070723285
IDFM:22213,Créteil - Préfecture,Créteil,Metro,48.77993683006337,2.4593985651639567
IDFM:463050,Porte Dorée,Paris,Metro,48.83501737409391,2.4058739129875644
IDFM:22199,République,Paris,Metro,48.86748513277203,2.3632563242479026
IDFM:463201,La Motte-Picquet - Grenelle,Paris,Metro,48.84967105681514,2.298488389923641
IDFM:22192,La Tour-Maubourg,Paris,Metro,48.85766922956403,2.3105887898739876
IDFM:22195,Opéra,Paris,Metro,48.87059812248669,2.332135072925294
IDFM:22159,Strasbourg - Saint-Denis,Paris,Metro,48.86938572399119,2.353744768129407
IDFM:463146,Chemin Vert,Paris,Metro,48.85708736782028,2.368095085385991
IDFM:463241,Montgallet,Paris,Metro,48.84400507570895,2.3904000136353645
IDFM:22207,Porte Dorée,Paris,Metro,48.8350662204656,2.405749381400099
IDFM:463277,Porte de Charenton,Paris,Metro,48.8336104146937,2.402372975541869
IDFM:21784,Pointe du Lac,Créteil,Metro,48.768752248609914,2.464290193819998
IDFM:462915,Saint-Philippe-du-Roule,Paris,Metro,48.87215513107743,2.3101372056878247
IDFM:463176,Croix de Chavaux,Montreuil,Metro,48.857992585158016,2.4358546126745826
IDFM:463264,Strasbourg - Saint-Denis,Paris,Metro,48.86950305730265,2.3538223820093616
IDFM:463049,Grands Boulevards,Paris,Metro,48.871558801223806,2.3432202183423976
IDFM:21924,Miromesnil,Paris,Metro,48.8737728492328,2.3146430401104467
IDFM:463038,Jasmin,Paris,Metro,48.85243341872557,2.267933291647067
IDFM:463141,Cardinal Lemoine,Paris,Metro,48.84670003526311,2.3513280016731763
IDFM:463237,Maubert - Mutualité,Paris,Metro,48.85019546606951,2.3482804131694897
IDFM:462998,Odéon,Paris,Metro,48.85202455451491,2.340692291066523
IDFM:462967,Sèvres - Babylone,Paris,Metro,48.85112511792463,2.3261490660967246
IDFM:21969,La Motte-Picquet - Grenelle,Paris,Metro,48.84963080443241,2.2985257262366363
IDFM:21972,Javel - André Citroën,Paris,Metro,48.84618110622323,2.278009496527359
IDFM:21907,Michel-Ange - Auteuil,Paris,Metro,48.84797535417627,2.263989525333329
IDFM:21904,Michel-Ange - Molitor,Paris,Metro,48.84515597018703,2.2618218573220084
IDFM:21977,Vaneau,Paris,Metro,48.84870050683084,2.321227717195941
IDFM:21975,Maubert - Mutualité,Paris,Metro,48.85010969451494,2.348219343927666
IDFM:490764,Romainville - Carnot,Romainville,Metro,48.88369120755144,2.440689824547642
IDFM:490762,Serge Gainsbourg,Les Lilas,Metro,48.88125303440166,2.4271621685895237
IDFM:21999,Mairie des Lilas,Les Lilas,Metro,48.87974365006289,2.4162978208011863
IDFM:463263,Porte des Lilas,Paris,Metro,48.87723143067265,2.4065226763982275
IDFM:463287,Pyrénées,Paris,Metro,48.87381879018058,2.3852029155695313
IDFM:21996,Goncourt,Paris,Metro,48.8700070178386,2.3707644347484003
IDFM:21937,République,Paris,Metro,48.86794303120089,2.364804805140413
IDFM:21966,Châtelet,Paris,Metro,48.85776111354502,2.3478374055687867
IDFM:21997,Arts et Métiers,Paris,Metro,48.86529961264491,2.3565081436435467
IDFM:21991,Pyrénées,Paris,Metro,48.87381265491752,2.384883957748741
IDFM:22047,Vaugirard,Paris,Metro,48.839437918076904,2.3010745156545456
IDFM:22045,Solférino,Paris,Metro,48.858550089641746,2.3231029882985132
IDFM:463123,Assemblée Nationale,Paris,Metro,48.861122050080816,2.3206896796944263
IDFM:22057,Concorde,Paris,Metro,48.86615003482594,2.323181449571859
IDFM:22052,Marcadet - Poissonniers,Paris,Metro,48.89145292865467,2.3499794329782024
IDFM:22041,Porte de la Chapelle,Paris,Metro,48.89740242267042,2.359248542310361
IDFM:483898,Mairie d'Aubervilliers,Aubervilliers,Metro,48.91373058592168,2.3808510232809863
IDFM:483904,Mairie d'Aubervilliers,Aubervilliers,Metro,48.913739225808136,2.3807826993163266
IDFM:22060,Assemblée Nationale,Paris,Metro,48.861071939526084,2.320575836647556
IDFM:22049,Rennes,Paris,Metro,48.84833282904063,2.3277871847873874
IDFM:22243,Mairie de Saint-Ouen,Saint-Ouen-sur-Seine,Metro,48.91166998763851,2.3336955324299224
IDFM:462977,Garibaldi,Saint-Ouen-sur-Seine,Metro,48.90524559144653,2.3314859001183095
IDFM:22228,Guy Môquet,Paris,Metro,48.8930014419616,2.327483258626126
IDFM:463011,Champs-Élysées - Clemenceau,Paris,Metro,48.867374001020366,2.313854767904208
IDFM:463320,Varenne,Paris,Metro,48.85639914680456,2.314939717979739
IDFM:463086,Mairie de Clichy,Clichy,Metro,48.90395434838796,2.305283020868192
IDFM:10220,Terminal 1,Mauregard,RailShuttle,49.01312021545428,2.5419320642685617
IDFM:10216,Parking Px,Le Mesnil-Amelot,RailShuttle,49.01004328095331,2.5706784538977776
IDFM:10219,Terminal 2 Gare,Le Mesnil-Amelot,RailShuttle,49.004768401787345,2.571651466159315
IDFM:2272,Terminal 3,Tremblay-en-France,RailShuttle,49.00999903551533,2.560932604571692
IDFM:474424,Orly 4,Paray-Vieille-Poste,RailShuttle,48.72845779957597,2.3669088903841873
IDFM:473828,Orly 4,Paray-Vieille-Poste,RailShuttle,48.72892045130042,2.369350558863851
IDFM:462978,Brochant,Paris,Metro,48.89058558059631,2.320108893076617
IDFM:22230,Gaîté,Paris,Metro,48.83877889748848,2.322528648447227
IDFM:22218,Saint-Lazare,Paris,Metro,48.87525956784242,2.3246310106162915
IDFM:22129,Place de Clichy,Paris,Metro,48.88323376480156,2.327309402655211
IDFM:22227,La Fourche,Paris,Metro,48.886940136909324,2.3259114299420416
IDFM:22219,Porte de Clichy,Paris,Metro,48.89445140396298,2.3135797557088122
IDFM:22234,Gabriel Péri,Asnières-sur-Seine,Metro,48.91661618465266,2.294429873007016
IDFM:490774,Saint-Denis - Pleyel,Saint-Denis,Metro,48.91891285848584,2.3457474221109633
IDFM:463165,Cour Saint-Emilion,Paris,Metro,48.833319303843425,2.386617850214058
IDFM:463284,Pyramides,Paris,Metro,48.86580563193237,2.3347388358754153
IDFM:480341,Saint-Ouen,Saint-Ouen-sur-Seine,Metro,48.90516956991565,2.3227559546697414
IDFM:480330,Mairie de Saint-Ouen,Saint-Ouen-sur-Seine,Metro,48.91164217552501,2.3335458072132695
IDFM:490794,Saint-Denis - Pleyel,Saint-Denis,Metro,48.91873375567987,2.345886129823062
IDFM:480541,Porte de Clichy,Paris,Metro,48.89428867785142,2.313431869544054
IDFM:463046,Gare de Lyon,Paris,Metro,48.84467563174822,2.373100581933962
IDFM:490841,Maison Blanche,Paris,Metro,48.82120786862075,2.3589182598590392
IDFM:490908,Aéroport d'Orly,Paray-Vieille-Poste,Metro,48.72769656117165,2.362458738946496
IDFM:24681,Louis Blanc,Paris,Metro,48.88120621182599,2.364424862493678
IDFM:24687,Danube,Paris,Metro,48.88194921492064,2.393228471227492
IDFM:463134,Botzaris,Paris,Metro,48.879534991268365,2.388900951315739
IDFM:463040,Saint-Mandé,Vincennes,Metro,48.846427326770986,2.4190147522420715
IDFM:462943,Nation,Paris,Metro,48.84764624575034,2.3963668896613113
IDFM:463307,Saint-Paul (Le Marais),Paris,Metro,48.85528627099442,2.360870414838236
IDFM:463227,Palais Royal - Musée du Louvre,Paris,Metro,48.862746489820665,2.335302691573903
IDFM:22075,Tuileries,Paris,Metro,48.86473542330607,2.3291022584021066
IDFM:463181,Franklin D. Roosevelt,Paris,Metro,48.86910431389912,2.309783080852926
IDFM:22102,Esplanade de la Défense,Courbevoie,Metro,48.88807223539219,2.250112376589758
IDFM:463044,Pont de Neuilly,Neuilly-sur-Seine,Metro,48.88463060023443,2.26068954435901
IDFM:463257,Porte Maillot,Paris,Metro,48.877765914127366,2.2824120580347764
IDFM:463121,Argentine,Paris,Metro,48.87527558076666,2.290095209729821
IDFM:22084,George V,Paris,Metro,48.872062034264175,2.300295922410982
IDFM:22079,Palais Royal - Musée du Louvre,Paris,Metro,48.86269238136798,2.335276120074395
IDFM:22077,Porte de Vincennes,Paris,Metro,48.84726366558476,2.4079949837065446
IDFM:463043,Charles de Gaulle - Étoile,Paris,Metro,48.87494579313413,2.295927507409278
IDFM:463111,Belleville,Paris,Metro,48.87225013398613,2.376640589315146
IDFM:463285,Père Lachaise,Paris,Metro,48.86244984493746,2.3875798912544455
IDFM:463117,Alexandre Dumas,Paris,Metro,48.85624467843737,2.3947127337554788
IDFM:462982,La Chapelle,Paris,Metro,48.88444943250773,2.360417031808288
IDFM:463154,Courcelles,Paris,Metro,48.87926525411311,2.3032943624252122
IDFM:463266,Ternes,Paris,Metro,48.878227730862385,2.2981132886172433
IDFM:463210,Louise Michel,Levallois-Perret,Metro,48.88849338167193,2.2881680068067354
IDFM:463258,Porte de Champerret,Paris,Metro,48.885652393133846,2.2921124821588448
IDFM:22028,Wagram,Paris,Metro,48.88376067556563,2.3046251407269573
IDFM:22031,Malesherbes,Paris,Metro,48.882763294053696,2.3094384103380805
IDFM:22024,Quatre Septembre,Paris,Metro,48.86959592111917,2.3362786423248583
IDFM:463090,Bourse,Paris,Metro,48.868738736969725,2.3406519668083314
IDFM:463297,Rue Saint-Maur,Paris,Metro,48.86405000324374,2.3804600339610773
IDFM:22022,Porte de Bagnolet,Paris,Metro,48.86432836987192,2.4088234090802456
IDFM:463286,Père Lachaise,Paris,Metro,48.86304099836643,2.3862311113287342
IDFM:22019,Parmentier,Paris,Metro,48.86524326053047,2.3747205969196896
IDFM:21963,Saint-Lazare,Paris,Metro,48.875025603040974,2.3246067760696794
IDFM:22145,Odéon,Paris,Metro,48.85210334038093,2.339486020317896
IDFM:472592,Chartres,Chartres,regionalRail,48.44829799670239,1.4806350241915214
IDFM:472737,Versailles Chantiers,Versailles,regionalRail,48.7951105420563,2.135243878789995
IDFM:472483,Rambouillet,Rambouillet,regionalRail,48.644638872398815,1.8337103324105775
IDFM:monomodalStopPlace:46832,Gazeran,Gazeran,regionalRail,48.62603010015844,1.7731940021017505
IDFM:471383,Maintenon,Maintenon,regionalRail,48.586941980025784,1.5927638475501256
IDFM:monomodalStopPlace:411498,Jouy,Jouy,regionalRail,48.509921715910615,1.5573780613685342
IDFM:471084,Chartres,Chartres,regionalRail,48.44826271060296,1.4806901465030624
IDFM:471308,Joigny,Joigny,regionalRail,47.9736702613508,3.3933455145306635
IDFM:472924,Laroche - Migennes,Migennes,regionalRail,47.96123211217611,3.512704589147005
IDFM:monomodalStopPlace:411461,Champigny-sur-Yonne,Champigny,regionalRail,48.32421062271411,3.130154840410363
IDFM:monomodalStopPlace:411479,Laroche - Migennes,Migennes,regionalRail,47.96107924372578,3.5126763134529835
IDFM:472536,Persan - Beaumont,Persan,regionalRail,49.14772121210366,2.2776173134854045
IDFM:monomodalStopPlace:411317,Beauvais,Beauvais,regionalRail,49.426247411392204,2.08834582322506
IDFM:471970,Vernon - Giverny,Vernon,regionalRail,49.09177161059536,1.4775872698012997
IDFM:471925,Mantes-la-Jolie,Mantes-la-Jolie,regionalRail,48.98926613415906,1.704300338058428
IDFM:monomodalStopPlace:43080,Étampes,Étampes,regionalRail,48.437062675829104,2.159819133907717
IDFM:471199,Guillerval,Guillerval,regionalRail,48.37422410346918,2.059784845749396
IDFM:472379,Angerville,Angerville,regionalRail,48.310797028694985,2.003361165707455
IDFM:monomodalStopPlace:43121,Dourdan,Dourdan,regionalRail,48.53376051220457,2.008756915662106
IDFM:471744,Dourdan,Dourdan,regionalRail,48.53378298512208,2.0087547515531763
IDFM:472648,Dammartin - Juilly - Saint-Mard,Saint-Mard,regionalRail,49.032338777075914,2.699341153301264
IDFM:472271,Crépy-en-Valois,Crépy-en-Valois,regionalRail,49.23110029091588,2.8877361621486646
IDFM:471867,Nemours - Saint-Pierre,Saint-Pierre-lès-Nemours,regionalRail,48.26877663476246,2.6849643033678756
IDFM:monomodalStopPlace:411492,Dreux,Dreux,regionalRail,48.731106368847485,1.3704314171005363
IDFM:monomodalStopPlace:411362,Bueil,Bueil,regionalRail,48.92527105599798,1.4434975696537509
IDFM:471477,Bueil,Bueil,regionalRail,48.92532621742936,1.4432434034690387
IDFM:monomodalStopPlace:47491,Crouy-sur-Ourcq,Crouy-sur-Ourcq,LocalTrain,49.09189047640195,3.062669111949777
IDFM:monomodalStopPlace:47158,Nangis,Nangis,LocalTrain,48.5617195064875,3.0121779578254295
IDFM:monomodalStopPlace:47174,Champbenoist Poigny,Poigny,LocalTrain,48.54520762505785,3.2866300417033125
IDFM:monomodalStopPlace:411378,Château-Thierry,Château-Thierry,LocalTrain,49.037933505433955,3.409522741444065
IDFM:monomodalStopPlace:47962,Trilport,Trilport,LocalTrain,48.96016915361593,2.949685912410061
IDFM:monomodalStopPlace:427872,Lagny - Thorigny,Thorigny-sur-Marne,LocalTrain,48.8821904179895,2.7059554888008988
IDFM:monomodalStopPlace:58955,Dordives,Dordives,LocalTrain,48.14790552423752,2.762658376432018
IDFM:monomodalStopPlace:43218,Vernou-sur-Seine,Vernou-la-Celle-sur-Seine,LocalTrain,48.38667549692297,2.8421499951400837
IDFM:monomodalStopPlace:47959,Tacoignières - Richebourg,Tacoignières,LocalTrain,48.829319654250604,1.6686619019959739
IDFM:monomodalStopPlace:411495,Marchezais - Broué,Broué,LocalTrain,48.76839076858962,1.5135715190299066
IDFM:monomodalStopPlace:43221,Villepreux - Les Clayes,Les Clayes-sous-Bois,LocalTrain,48.82366793006802,1.992798523459497
IDFM:monomodalStopPlace:46884,Mareil-sur-Mauldre,Mareil-sur-Mauldre,LocalTrain,48.89302020567544,1.8718488171877579
IDFM:monomodalStopPlace:43168,Montsoult - Maffliers,Montsoult,LocalTrain,49.06616021905701,2.3228219079408823
IDFM:monomodalStopPlace:47920,Ermont Halte,Ermont,LocalTrain,48.990533377371726,2.26320025038274
IDFM:monomodalStopPlace:47590,Champagne-sur-Oise,Champagne-sur-Oise,LocalTrain,49.136089580289706,2.242987667830016
IDFM:monomodalStopPlace:411326,Précy-sur-Oise,Précy-sur-Oise,LocalTrain,49.20347714232073,2.377341204610025
IDFM:monomodalStopPlace:412743,Saint-Denis,Saint-Denis,LocalTrain,48.93482889939617,2.345479004987329
IDFM:monomodalStopPlace:46731,Compans,Compans,LocalTrain,48.99132968756663,2.6649599355374893
IDFM:monomodalStopPlace:47966,Villennes-sur-Seine,Villennes-sur-Seine,LocalTrain,48.93983138477974,1.999557321396041
IDFM:monomodalStopPlace:47881,Les Mureaux,Les Mureaux,LocalTrain,48.99259097971094,1.9134674211236111
IDFM:monomodalStopPlace:43189,Sannois,Sannois,LocalTrain,48.970881176549405,2.263820283806777
IDFM:monomodalStopPlace:47922,Us,Us,LocalTrain,49.09955483034093,1.9705444983242866
IDFM:monomodalStopPlace:43069,Asnières-sur-Seine,Asnières-sur-Seine,LocalTrain,48.90587474197106,2.2832114335873186
IDFM:monomodalStopPlace:43113,Colombes,Colombes,LocalTrain,48.92395845032284,2.2593187577109575
IDFM:monomodalStopPlace:47447,Conflans-Sainte-Honorine,Conflans-Sainte-Honorine,LocalTrain,48.996919424234726,2.09871661352047
IDFM:monomodalStopPlace:47969,Les Vallées,Colombes,LocalTrain,48.91365276270651,2.2572045759752384
IDFM:monomodalStopPlace:43167,Montreuil,Versailles,LocalTrain,48.805965217521,2.1528278413582385
IDFM:monomodalStopPlace:43196,Saint-Cloud,Saint-Cloud,LocalTrain,48.846058536430505,2.2176312182469986
IDFM:monomodalStopPlace:45493,Pont Cardinet,Paris,LocalTrain,48.88839532721545,2.312950431098551
IDFM:22091,Hôtel de Ville,Paris,Metro,48.857204466543294,2.3529826843399975
IDFM:463218,Louvre - Rivoli,Paris,Metro,48.86113679284923,2.3402029549053185
IDFM:463010,Champs-Élysées - Clemenceau,Paris,Metro,48.86767357501288,2.314341583496481
IDFM:22078,Porte Maillot,Paris,Metro,48.877802129957345,2.2824524639359045
IDFM:463217,Les Sablons,Neuilly-sur-Seine,Metro,48.881050441063145,2.2723035623592205
IDFM:463193,La Défense,Puteaux,Metro,48.892198552261526,2.2370415338280734
IDFM:22086,Charles de Gaulle - Étoile,Paris,Metro,48.87511188226749,2.2958783604223547
IDFM:22082,Franklin D. Roosevelt,Paris,Metro,48.86905004286815,2.309729269438982
IDFM:22090,Champs-Élysées - Clemenceau,Paris,Metro,48.867628454929594,2.3143149128844804
IDFM:463041,Tuileries,Paris,Metro,48.86464518947193,2.329048894665331
IDFM:463080,Hôtel de Ville,Paris,Metro,48.85710539723286,2.352956655702459
IDFM:22105,Bérault,Vincennes,Metro,48.84545000833376,2.4289728467242204
IDFM:22104,Château de Vincennes,Paris,Metro,48.84456096014731,2.4387524697059666
IDFM:22111,Porte Dauphine,Paris,Metro,48.871396795248316,2.2776327175452717
IDFM:22121,Courcelles,Paris,Metro,48.87926525411311,2.3032943624252122
IDFM:22110,Rome,Paris,Metro,48.882256139435015,2.3214039779193896
IDFM:22115,Place de Clichy,Paris,Metro,48.88366908827266,2.3279583280102196
IDFM:22113,Philippe Auguste,Paris,Metro,48.858175121260864,2.3905477055525735
IDFM:22116,Ménilmontant,Paris,Metro,48.866440166781686,2.38353966877949
IDFM:463113,Blanche,Paris,Metro,48.88376635447715,2.3324843754343627
IDFM:22117,Monceau,Paris,Metro,48.880568770126835,2.309412967374703
IDFM:463256,Porte Dauphine,Paris,Metro,48.8717351159749,2.2778093495879346
IDFM:22035,Pont de Levallois - Bécon,Levallois-Perret,Metro,48.89718710383118,2.2801801985017236
IDFM:462971,Saint-Lazare,Paris,Metro,48.87496650103443,2.3244924701707954
IDFM:462986,Sentier,Paris,Metro,48.86728343166051,2.3475137108219895
IDFM:463091,Réaumur - Sébastopol,Paris,Metro,48.86628268363084,2.3520239377964742
IDFM:463316,Temple,Paris,Metro,48.86668483219092,2.3615893783321895
IDFM:21950,Gambetta,Paris,Metro,48.86488271295642,2.397353102563538
IDFM:463174,Gallieni,Bagnolet,Metro,48.86539746068654,2.415921484287642
IDFM:463276,Porte de Bagnolet,Paris,Metro,48.86453937293447,2.4087542211895427
IDFM:462991,Gambetta,Paris,Metro,48.86497267606974,2.3973588775666475
IDFM:22025,Rue Saint-Maur,Paris,Metro,48.86413108020325,2.380486332251813
IDFM:22029,Sentier,Paris,Metro,48.86734660429376,2.3475538159377884
IDFM:463189,Havre-Caumartin,Paris,Metro,48.8735493178711,2.32755854621969
IDFM:22023,Porte de Champerret,Paris,Metro,48.885736266685264,2.291848147336647
IDFM:22136,Saint-Germain-des-Prés,Paris,Metro,48.85357456382241,2.333947810798194
IDFM:463158,Châtelet,Paris,Metro,48.85971581985686,2.3467600097151675
IDFM:480906,Saint-Nom-la-Bretèche - Forêt de Marly,L'Étang-la-Ville,Tramway,48.867401076895966,2.0506124421427385
IDFM:481069,Lisière Pereire,Saint-Germain-en-Laye,Tramway,48.90320062581815,2.0730554490728603
