snapshot_ts,system_id,listing_id,vehicle_id,commune,lat,lon,is_reserved,is_disabled,current_range_meters,vehicle_type_id,make,model,year,propulsion,pricing_plan_id,hourly_rate,daily_rate,rental_url
2026-09-27T00:12:59,paris,261942,YGA:Vehicle:f44e09199d67,colombes,48.928352,2.238537,0,0,654545,YGA:VehicleType:f44e09199d67,Citroen,Jumper,2011,combustion_diesel,YGA:PricingPlan:f44e09199d67,8.0,70.0,https://fr.getaround.com/location-voiture/colombes/citroen-jumper-261942
2026-09-27T00:12:59,paris,284458,YGA:Vehicle:982da4e23ce5,paris,48.879673,2.350951,0,0,600000,YGA:VehicleType:982da4e23ce5,Fiat,Fiorino,2017,combustion,YGA:PricingPlan:982da4e23ce5,7.0,52.0,https://fr.getaround.com/location-voiture/paris/fiat-fiorino-284458
2026-09-27T00:12:59,paris,285756,YGA:Vehicle:dbf1dd988699,paris,48.846066,2.307014,0,0,514285,YGA:VehicleType:dbf1dd988699,Fiat,Fiorino,2017,combustion,YGA:PricingPlan:dbf1dd988699,7.0,55.0,https://fr.getaround.com/location-voiture/paris/fiat-fiorino-285756
2026-09-27T00:12:59,paris,310794,YGA:Vehicle:cf8cfb7539f9,paris,48.839813,2.251556,0,0,951428,YGA:VehicleType:cf8cfb7539f9,Renault,Trafic,2012,combustion_diesel,YGA:PricingPlan:cf8cfb7539f9,10.0,74.0,https://fr.getaround.com/location-voiture/paris/renault-trafic-310794
2026-09-27T00:12:59,paris,319121,YGA:Vehicle:66cf2a8dfc15,paris,48.839561,2.380247,0,0,760000,YGA:VehicleType:66cf2a8dfc15,Volkswagen,Polo,2017,combustion,YGA:PricingPlan:66cf2a8dfc15,6.0,45.0,https://fr.getaround.com/location-voiture/paris/volkswagen-polo-319121
2026-09-27T00:12:59,paris,366247,YGA:Vehicle:37fd12f661ba,boulogne-billancourt,48.830292,2.237212,0,0,500000,YGA:VehicleType:37fd12f661ba,Peugeot,2008,2018,combustion,YGA:PricingPlan:37fd12f661ba,6.0,47.0,https://fr.getaround.com/location-voiture/boulogne-billancourt/peugeot-2008-366247
2026-09-27T00:12:59,paris,399972,YGA:Vehicle:219954dec98f,nanterre,48.884827,2.216297,0,0,900000,YGA:VehicleType:219954dec98f,Renault,Clio,2015,combustion_diesel,YGA:PricingPlan:219954dec98f,5.0,40.0,https://fr.getaround.com/location-voiture/nanterre/renault-clio-399972
2026-09-27T00:12:59,paris,438359,YGA:Vehicle:d1674b24ee44,paris,48.866596,2.380868,0,0,744000,YGA:VehicleType:d1674b24ee44,Peugeot,Partner,2013,combustion_diesel,YGA:PricingPlan:d1674b24ee44,6.0,49.0,https://fr.getaround.com/location-voiture/paris/peugeot-partner-438359
2026-09-27T00:12:59,paris,445323,YGA:Vehicle:46779d8ad392,montreuil,48.854,2.426798,0,0,4980000,YGA:VehicleType:46779d8ad392,Renault,Kangoo Express,2014,combustion_diesel,YGA:PricingPlan:46779d8ad392,7.0,54.0,https://fr.getaround.com/location-voiture/montreuil/renault-kangoo-express-445323
2026-09-27T00:12:59,paris,473620,YGA:Vehicle:fd7ef0c92f8c,paris,48.853367,2.394739,0,0,400000,YGA:VehicleType:fd7ef0c92f8c,Dacia,Lodgy,2017,combustion,YGA:PricingPlan:fd7ef0c92f8c,5.0,37.0,https://fr.getaround.com/location-voiture/paris/dacia-lodgy-473620
